"#	hydrophobicity_PRAM900101.G1	hydrophobicity_PRAM900101.G2	hydrophobicity_PRAM900101.G3	hydrophobicity_ARGP820101.G1	hydrophobicity_ARGP820101.G2	hydrophobicity_ARGP820101.G3	hydrophobicity_ZIMJ680101.G1	hydrophobicity_ZIMJ680101.G2	hydrophobicity_ZIMJ680101.G3	hydrophobicity_PONP930101.G1	hydrophobicity_PONP930101.G2	hydrophobicity_PONP930101.G3	hydrophobicity_CASG920101.G1	hydrophobicity_CASG920101.G2	hydrophobicity_CASG920101.G3	hydrophobicity_ENGD860101.G1	hydrophobicity_ENGD860101.G2	hydrophobicity_ENGD860101.G3	hydrophobicity_FASG890101.G1	hydrophobicity_FASG890101.G2	hydrophobicity_FASG890101.G3	normwaalsvolume.G1	normwaalsvolume.G2	normwaalsvolume.G3	polarity.G1	polarity.G2	polarity.G3	polarizability.G1	polarizability.G2	polarizability.G3	charge.G1	charge.G2	charge.G3	secondarystruct.G1	secondarystruct.G2	secondarystruct.G3	solventaccess.G1	solventaccess.G2	solventaccess.G3"
"UPI000004A4BA	0.3536	0.3856	0.2608	0.4544	0.3408	0.20479999999999998	0.6192	0.1808	0.20000000000000004	0.4608	0.2656	0.2736	0.6064	0.3104	0.08319999999999994	0.416	0.328	0.25600000000000006	0.376	0.2304	0.3936	0.44	0.3808	0.17920000000000003	0.2736	0.36	0.36639999999999995	0.4032	0.4176	0.17919999999999997	0.1152	0.7232	0.16160000000000008	0.448	0.256	0.29600000000000004	0.4464	0.3536	0.19999999999999996"
"UPI000002C36C	0.337037037037037	0.37777777777777777	0.2851851851851852	0.4166666666666667	0.3685185185185185	0.21481481481481474	0.5907407407407408	0.1962962962962963	0.2129629629629629	0.4222222222222222	0.2796296296296296	0.2981481481481481	0.5666666666666667	0.362962962962963	0.07037037037037036	0.38333333333333336	0.3333333333333333	0.2833333333333334	0.34074074074074073	0.22592592592592592	0.4333333333333333	0.4203703703703704	0.412962962962963	0.16666666666666663	0.29814814814814816	0.3611111111111111	0.34074074074074073	0.3907407407407407	0.4425925925925926	0.16666666666666669	0.12037037037037036	0.7185185185185186	0.1611111111111111	0.4981481481481482	0.2462962962962963	0.2555555555555555	0.5074074074074074	0.337037037037037	0.15555555555555556"
"UPI00005EE555	0.2974413646055437	0.4157782515991471	0.2867803837953092	0.4200426439232409	0.30810234541577824	0.2718550106609808	0.5682302771855011	0.17057569296375266	0.26119402985074625	0.42643923240938164	0.2515991471215352	0.32196162046908317	0.5692963752665245	0.3230277185501066	0.10767590618336886	0.4147121535181237	0.3091684434968017	0.27611940298507454	0.30383795309168443	0.26545842217484006	0.43070362473347557	0.43816631130063965	0.35181236673773986	0.2100213219616205	0.32196162046908317	0.3603411513859275	0.31769722814498935	0.3699360341151386	0.4200426439232409	0.21002132196162054	0.08742004264392324	0.7835820895522388	0.12899786780383793	0.3784648187633262	0.2921108742004264	0.3294243070362474	0.4509594882729211	0.2974413646055437	0.2515991471215352"
"UPI0000051703	0.32027649769585254	0.4032258064516129	0.2764976958525346	0.43317972350230416	0.30414746543778803	0.2626728110599078	0.5921658986175116	0.1497695852534562	0.25806451612903225	0.41244239631336405	0.2672811059907834	0.3202764976958525	0.5622119815668203	0.315668202764977	0.12211981566820274	0.4009216589861751	0.3271889400921659	0.27188940092165903	0.3294930875576037	0.23271889400921658	0.43778801843317977	0.41935483870967744	0.3663594470046083	0.2142857142857142	0.32027649769585254	0.35023041474654376	0.3294930875576037	0.38940092165898615	0.39631336405529954	0.21428571428571425	0.10138248847926268	0.7442396313364056	0.15437788018433174	0.4216589861751152	0.2926267281105991	0.2857142857142857	0.4700460829493088	0.32027649769585254	0.20967741935483875"
"tr|I7MG78|I7MG78_TETTS	0.3333333333333333	0.3459915611814346	0.32067510548523215	0.37341772151898733	0.2911392405063291	0.33544303797468356	0.4936708860759494	0.18143459915611815	0.3248945147679325	0.41561181434599154	0.2109704641350211	0.37341772151898744	0.5379746835443038	0.33755274261603374	0.12447257383966248	0.4704641350210971	0.21940928270042195	0.310126582278481	0.3291139240506329	0.2088607594936709	0.4620253164556962	0.32489451476793246	0.3881856540084388	0.2869198312236287	0.37341772151898733	0.25738396624472576	0.3691983122362869	0.26582278481012656	0.4472573839662447	0.28691983122362874	0.1160337552742616	0.7679324894514767	0.11603375527426163	0.4620253164556962	0.270042194092827	0.2679324894514768	0.41139240506329117	0.3333333333333333	0.2552742616033756"
"UPI00027C8652	0.3442622950819672	0.32786885245901637	0.3278688524590165	0.4098360655737705	0.3442622950819672	0.2459016393442623	0.5163934426229508	0.2459016393442623	0.23770491803278687	0.4262295081967213	0.21311475409836064	0.360655737704918	0.5655737704918032	0.3114754098360656	0.12295081967213117	0.4180327868852459	0.26229508196721313	0.31967213114754095	0.36885245901639346	0.19672131147540983	0.43442622950819665	0.3442622950819672	0.36065573770491804	0.2950819672131148	0.36065573770491804	0.27049180327868855	0.36885245901639346	0.30327868852459017	0.4016393442622951	0.29508196721311475	0.13934426229508196	0.7213114754098361	0.1393442622950819	0.4672131147540984	0.30327868852459017	0.2295081967213115	0.4426229508196721	0.3442622950819672	0.21311475409836061"
"UPI00019F9B77	0.33707865168539325	0.3797752808988764	0.2831460674157304	0.42696629213483145	0.2876404494382023	0.28539325842696633	0.5528089887640449	0.16853932584269662	0.27865168539325846	0.4404494382022472	0.22247191011235956	0.3370786516853932	0.5685393258426966	0.31910112359550563	0.11235955056179775	0.43820224719101125	0.2853932584269663	0.2764044943820225	0.3393258426966292	0.2292134831460674	0.4314606741573034	0.3887640449438202	0.36404494382022473	0.24719101123595505	0.33707865168539325	0.31235955056179776	0.35056179775280905	0.34831460674157305	0.4044943820224719	0.2471910112359551	0.10786516853932585	0.750561797752809	0.14157303370786523	0.41797752808988764	0.2696629213483146	0.31235955056179776	0.4314606741573034	0.33707865168539325	0.23146067415730337"
"gi|21431745|sp|O13289.4|CATA_CANAL	0.324435318275154	0.41683778234086244	0.2587268993839835	0.40451745379876797	0.3141683778234086	0.28131416837782347	0.5605749486652978	0.17453798767967146	0.2648870636550308	0.46406570841889117	0.23819301848049282	0.29774127310061604	0.5687885010266941	0.3059548254620123	0.1252566735112936	0.46611909650924027	0.2915811088295688	0.2422997946611909	0.32238193018480493	0.2464065708418891	0.4312114989733059	0.4004106776180698	0.3203285420944558	0.27926078028747436	0.29774127310061604	0.33880903490759756	0.3634496919917864	0.3326488706365503	0.38809034907597534	0.2792607802874744	0.10061601642710473	0.7782340862422998	0.12114989733059545	0.41683778234086244	0.28952772073921973	0.29363449691991783	0.39630390143737165	0.324435318275154	0.2792607802874743"
"gi|2340115|gb|AAC45605.1|	0.2998909487459106	0.4536532170119956	0.24645583424209377	0.4340239912758997	0.2966194111232279	0.26935659760087244	0.5812431842966194	0.17448200654307525	0.2442748091603054	0.47546346782988	0.21264994547437296	0.311886586695747	0.5943293347873501	0.29880043620501634	0.1068702290076336	0.4100327153762268	0.3685932388222465	0.22137404580152664	0.3249727371864776	0.2693565976008724	0.40567066521264994	0.4154852780806979	0.31515812431842966	0.26935659760087244	0.311886586695747	0.376226826608506	0.31188658669574704	0.38276990185387133	0.3478735005452563	0.26935659760087244	0.12758996728462377	0.7895310796074155	0.08287895310796067	0.37840785169029445	0.3435114503816794	0.27808069792802614	0.39585605234460197	0.2998909487459106	0.3042529989094874"
"sp|O60568|PLOD3_HUMAN	0.3143631436314363	0.36585365853658536	0.3197831978319784	0.38346883468834686	0.2872628726287263	0.3292682926829269	0.5271002710027101	0.16666666666666666	0.3062330623306233	0.4078590785907859	0.22899728997289973	0.36314363143631445	0.5582655826558266	0.3238482384823848	0.1178861788617886	0.45663956639566394	0.24661246612466126	0.2967479674796748	0.3319783197831978	0.22628726287262874	0.44173441734417346	0.3712737127371274	0.35365853658536583	0.2750677506775068	0.36314363143631434	0.29132791327913277	0.3455284552845529	0.2899728997289973	0.4349593495934959	0.2750677506775068	0.1070460704607046	0.7601626016260162	0.1327913279132792	0.4254742547425474	0.2750677506775068	0.2994579945799458	0.4241192411924119	0.3143631436314363	0.26151761517615174"
"sp|O66198|CH60_ENTAK	0.32299270072992703	0.3777372262773723	0.2992700729927007	0.40693430656934304	0.41058394160583944	0.18248175182481752	0.583941605839416	0.23357664233576642	0.18248175182481757	0.39963503649635035	0.28832116788321166	0.312043795620438	0.5474452554744526	0.3777372262773723	0.07481751824817517	0.36496350364963503	0.3357664233576642	0.29927007299270075	0.3175182481751825	0.22992700729927007	0.45255474452554745	0.4324817518248175	0.38503649635036497	0.18248175182481752	0.31204379562043794	0.36313868613138683	0.32481751824817523	0.40145985401459855	0.41605839416058393	0.18248175182481746	0.11313868613138686	0.7390510948905109	0.1478102189781022	0.4726277372262774	0.2572992700729927	0.27007299270072993	0.5072992700729927	0.32299270072992703	0.16970802919708028"
"sp|P00004|CYC_HORSE	0.3904761904761905	0.37142857142857144	0.23809523809523814	0.4	0.3619047619047619	0.23809523809523808	0.4857142857142857	0.2857142857142857	0.22857142857142854	0.5047619047619047	0.21904761904761905	0.2761904761904762	0.638095238095238	0.23809523809523808	0.12380952380952387	0.49523809523809526	0.2761904761904762	0.22857142857142854	0.34285714285714286	0.29523809523809524	0.3619047619047619	0.3523809523809524	0.3047619047619048	0.34285714285714275	0.2761904761904762	0.3047619047619048	0.419047619047619	0.29523809523809524	0.3619047619047619	0.3428571428571428	0.2	0.6857142857142857	0.11428571428571432	0.4857142857142857	0.2857142857142857	0.22857142857142854	0.38095238095238093	0.3904761904761905	0.2285714285714286"
"sp|P00044|CYC1_YEAST	0.3577981651376147	0.4036697247706422	0.23853211009174302	0.4036697247706422	0.3577981651376147	0.23853211009174308	0.5045871559633027	0.26605504587155965	0.22935779816513763	0.47706422018348627	0.23853211009174313	0.2844036697247706	0.6146788990825688	0.27522935779816515	0.11009174311926606	0.47706422018348627	0.29357798165137616	0.22935779816513757	0.3302752293577982	0.28440366972477066	0.38532110091743116	0.3853211009174312	0.28440366972477066	0.33027522935779813	0.28440366972477066	0.3211009174311927	0.3944954128440366	0.3211009174311927	0.3486238532110092	0.3302752293577981	0.1743119266055046	0.7247706422018348	0.1009174311926605	0.45871559633027525	0.25688073394495414	0.2844036697247706	0.3853211009174312	0.3577981651376147	0.2568807339449541"
"sp|P00374|DYR_HUMAN	0.3582887700534759	0.31016042780748665	0.3315508021390374	0.39572192513368987	0.29411764705882354	0.3101604278074866	0.48128342245989303	0.22459893048128343	0.2941176470588236	0.48128342245989303	0.15508021390374332	0.3636363636363637	0.5935828877005348	0.2887700534759358	0.11764705882352938	0.47058823529411764	0.21390374331550802	0.31550802139037437	0.3689839572192513	0.22459893048128343	0.4064171122994653	0.3155080213903743	0.40106951871657753	0.2834224598930482	0.36363636363636365	0.2620320855614973	0.37433155080213903	0.24598930481283424	0.47058823529411764	0.28342245989304815	0.13368983957219252	0.732620320855615	0.1336898395721925	0.4385026737967914	0.2620320855614973	0.29946524064171126	0.39037433155080214	0.3582887700534759	0.25133689839572193"
"gi|4505763|ref|NP_000282.1|	0.31654676258992803	0.354916067146283	0.3285371702637889	0.38369304556354916	0.381294964028777	0.2350119904076738	0.5179856115107914	0.2565947242206235	0.22541966426858512	0.4292565947242206	0.23261390887290168	0.3381294964028777	0.5515587529976019	0.3381294964028777	0.11031175059952036	0.37889688249400477	0.302158273381295	0.31894484412470026	0.31894484412470026	0.23261390887290168	0.44844124700239807	0.4052757793764988	0.3645083932853717	0.23021582733812956	0.3381294964028777	0.3333333333333333	0.328537170263789	0.34772182254196643	0.42206235011990406	0.23021582733812945	0.12709832134292565	0.7529976019184652	0.11990407673860914	0.4412470023980815	0.2541966426858513	0.30455635491606725	0.4892086330935252	0.31654676258992803	0.19424460431654672"
"gi|171161|gb|AAA34469.1|	0.26426426426426425	0.4144144144144144	0.3213213213213213	0.3933933933933934	0.32432432432432434	0.28228228228228225	0.5045045045045045	0.2222222222222222	0.27327327327327333	0.4084084084084084	0.23723723723723725	0.35435435435435436	0.5375375375375375	0.35435435435435436	0.10810810810810811	0.3813813813813814	0.3063063063063063	0.3123123123123124	0.2912912912912913	0.24624624624624625	0.4624624624624625	0.43243243243243246	0.35735735735735735	0.2102102102102102	0.35435435435435436	0.35135135135135137	0.29429429429429427	0.36036036036036034	0.4294294294294294	0.21021021021021025	0.09009009009009009	0.7867867867867868	0.12312312312312312	0.40540540540540543	0.2672672672672673	0.3273273273273272	0.4744744744744745	0.26426426426426425	0.2612612612612613"
"sp|P00924|ENO1_YEAST	0.30892448512585813	0.4073226544622426	0.2837528604118993	0.39359267734553777	0.35926773455377575	0.24713958810068642	0.562929061784897	0.20137299771167047	0.23569794050343254	0.4279176201372998	0.26773455377574373	0.30434782608695643	0.5446224256292906	0.3524027459954233	0.10297482837528604	0.3890160183066362	0.33867276887871856	0.2723112128146452	0.33638443935926776	0.20823798627002288	0.45537757437070936	0.43478260869565216	0.34096109839816935	0.22425629290617854	0.30434782608695654	0.36155606407322655	0.3340961098398169	0.39816933638443935	0.37757437070938216	0.22425629290617843	0.11670480549199085	0.7551487414187643	0.12814645308924488	0.45080091533180777	0.2448512585812357	0.30434782608695654	0.4805491990846682	0.30892448512585813	0.21052631578947367"
"sp|P00925|ENO2_YEAST	0.3135011441647597	0.40274599542334094	0.28375286041189934	0.39588100686498856	0.37299771167048057	0.23112128146453093	0.5720823798627003	0.20823798627002288	0.21967963386727685	0.425629290617849	0.26773455377574373	0.30663615560640733	0.5377574370709383	0.3684210526315789	0.09382151029748281	0.3890160183066362	0.33867276887871856	0.2723112128146452	0.3340961098398169	0.2036613272311213	0.46224256292906174	0.4279176201372998	0.34553775743707094	0.22654462242562923	0.30663615560640733	0.35697940503432496	0.3363844393592677	0.39588100686498856	0.37757437070938216	0.22654462242562934	0.11212814645308924	0.7551487414187643	0.13272311212814647	0.4622425629290618	0.2425629290617849	0.29519450800915326	0.47368421052631576	0.3135011441647597	0.21281464530892458"
"sp|P00957|SYA_ECOLI	0.3367579908675799	0.3710045662100457	0.29223744292237436	0.4166666666666667	0.3538812785388128	0.22945205479452047	0.5924657534246576	0.1872146118721461	0.22031963470319632	0.4041095890410959	0.2831050228310502	0.31278538812785384	0.5582191780821918	0.3378995433789954	0.1038812785388128	0.4075342465753425	0.3093607305936073	0.28310502283105027	0.3561643835616438	0.20205479452054795	0.4417808219178082	0.4018264840182648	0.3618721461187215	0.2363013698630137	0.3127853881278539	0.3253424657534247	0.36187214611872137	0.3698630136986301	0.3938356164383562	0.23630136986301375	0.11643835616438356	0.7408675799086758	0.14269406392694062	0.4691780821917808	0.25	0.2808219178082192	0.4634703196347032	0.3367579908675799	0.1997716894977169"
"sp|P02359|RS7_ECOLI	0.3575418994413408	0.3687150837988827	0.27374301675977647	0.3407821229050279	0.441340782122905	0.21787709497206714	0.5810055865921788	0.2122905027932961	0.2067039106145251	0.4022346368715084	0.3016759776536313	0.2960893854748603	0.5642458100558659	0.3687150837988827	0.06703910614525138	0.43575418994413406	0.3016759776536313	0.26256983240223464	0.4022346368715084	0.16201117318435754	0.43575418994413406	0.3575418994413408	0.35195530726256985	0.2905027932960893	0.29608938547486036	0.329608938547486	0.3743016759776537	0.31843575418994413	0.39106145251396646	0.29050279329608947	0.18435754189944134	0.7094972067039106	0.1061452513966481	0.547486033519553	0.20670391061452514	0.2458100558659218	0.4245810055865922	0.3575418994413408	0.21787709497206703"
"sp|P02730|B3AT_HUMAN	0.25905598243688255	0.3545554335894621	0.38638858397365533	0.3567508232711306	0.2810098792535675	0.36223929747530187	0.48737650933040616	0.16245883644346873	0.3501646542261252	0.38199780461031835	0.20636663007683864	0.41163556531284307	0.4994511525795829	0.36882546652030734	0.13172338090010982	0.36553238199780463	0.2601536772777168	0.3743139407244785	0.3062568605927552	0.19319429198682767	0.5005488474204172	0.3600439077936334	0.4149286498353458	0.22502744237102085	0.411635565312843	0.30954994511525796	0.2788144895718991	0.29308452250274425	0.4818880351262349	0.2250274423710208	0.08122941822173436	0.8024149286498353	0.11635565312843033	0.4621295279912184	0.283205268935236	0.25466520307354557	0.4972557628979144	0.25905598243688255	0.24368825466520305"
"sp|P03069|GCN4_YEAST	0.3665480427046263	0.3701067615658363	0.26334519572953735	0.4412811387900356	0.302491103202847	0.2562277580071174	0.5587188612099644	0.18861209964412812	0.2526690391459075	0.5729537366548043	0.1494661921708185	0.2775800711743772	0.6405693950177936	0.2846975088967972	0.07473309608540918	0.46619217081850534	0.27402135231316727	0.25978647686832745	0.4306049822064057	0.2099644128113879	0.35943060498220636	0.4199288256227758	0.36298932384341637	0.21708185053380785	0.2775800711743772	0.3416370106761566	0.3807829181494662	0.3487544483985765	0.43416370106761565	0.21708185053380785	0.12811387900355872	0.708185053380783	0.16370106761565828	0.4377224199288256	0.23487544483985764	0.32740213523131667	0.33451957295373663	0.3665480427046263	0.298932384341637"
"sp|P03880|ANI1_EMEND	0.25614754098360654	0.35860655737704916	0.38524590163934436	0.3442622950819672	0.26434426229508196	0.3913934426229509	0.45286885245901637	0.1721311475409836	0.3750000000000001	0.3770491803278688	0.1762295081967213	0.44672131147540983	0.48360655737704916	0.3401639344262295	0.17622950819672134	0.36475409836065575	0.26639344262295084	0.3688524590163934	0.29508196721311475	0.1885245901639344	0.5163934426229508	0.3319672131147541	0.3975409836065574	0.27049180327868855	0.44672131147540983	0.2807377049180328	0.2725409836065574	0.2930327868852459	0.4364754098360656	0.2704918032786885	0.10860655737704918	0.8114754098360656	0.07991803278688525	0.39139344262295084	0.3422131147540984	0.2663934426229508	0.48565573770491804	0.25614754098360654	0.2581967213114755"
