"#	hydrophobicity_PRAM900101.Tr1221	hydrophobicity_PRAM900101.Tr1331	hydrophobicity_PRAM900101.Tr2332	hydrophobicity_ARGP820101.Tr1221	hydrophobicity_ARGP820101.Tr1331	hydrophobicity_ARGP820101.Tr2332	hydrophobicity_ZIMJ680101.Tr1221	hydrophobicity_ZIMJ680101.Tr1331	hydrophobicity_ZIMJ680101.Tr2332	hydrophobicity_PONP930101.Tr1221	hydrophobicity_PONP930101.Tr1331	hydrophobicity_PONP930101.Tr2332	hydrophobicity_CASG920101.Tr1221	hydrophobicity_CASG920101.Tr1331	hydrophobicity_CASG920101.Tr2332	hydrophobicity_ENGD860101.Tr1221	hydrophobicity_ENGD860101.Tr1331	hydrophobicity_ENGD860101.Tr2332	hydrophobicity_FASG890101.Tr1221	hydrophobicity_FASG890101.Tr1331	hydrophobicity_FASG890101.Tr2332	normwaalsvolume.Tr1221	normwaalsvolume.Tr1331	normwaalsvolume.Tr2332	polarity.Tr1221	polarity.Tr1331	polarity.Tr2332	polarizability.Tr1221	polarizability.Tr1331	polarizability.Tr2332	charge.Tr1221	charge.Tr1331	charge.Tr2332	secondarystruct.Tr1221	secondarystruct.Tr1331	secondarystruct.Tr2332	solventaccess.Tr1221	solventaccess.Tr1331	solventaccess.Tr2332"
"sp|P11655|SEC12_YEAST	0.22340425531914893	0.20212765957446807	0.23404255319148937	0.26382978723404255	0.225531914893617	0.17872340425531916	0.22127659574468084	0.27872340425531916	0.12127659574468085	0.1595744680851064	0.3553191489361702	0.1148936170212766	0.3148936170212766	0.16595744680851063	0.07659574468085106	0.2425531914893617	0.24680851063829787	0.1851063829787234	0.1702127659574468	0.30638297872340425	0.17446808510638298	0.30638297872340425	0.16808510638297872	0.17872340425531916	0.2276595744680851	0.2425531914893617	0.20425531914893616	0.3191489361702128	0.16382978723404254	0.1829787234042553	0.17446808510638298	0.02553191489361702	0.17872340425531916	0.26170212765957446	0.20212765957446807	0.21914893617021278	0.2680851063829787	0.23191489361702128	0.1574468085106383"
"sp|P32623|CRH2_YEAST	0.24892703862660945	0.12446351931330472	0.19313304721030042	0.2510729613733906	0.20386266094420602	0.12446351931330472	0.18240343347639484	0.22532188841201717	0.08583690987124463	0.17167381974248927	0.27896995708154504	0.08583690987124463	0.315450643776824	0.1223175965665236	0.07081545064377683	0.26394849785407726	0.148068669527897	0.14377682403433475	0.1759656652360515	0.2446351931330472	0.19313304721030042	0.27253218884120173	0.18240343347639484	0.11158798283261803	0.19527896995708155	0.16952789699570817	0.21244635193133046	0.27253218884120173	0.15665236051502146	0.13733905579399142	0.10300429184549356	0.008583690987124463	0.15879828326180256	0.21030042918454936	0.19742489270386265	0.2446351931330472	0.19957081545064378	0.2317596566523605	0.17381974248927037"
"sp|P31755|OCH1_YEAST	0.2254697286012526	0.18997912317327767	0.21294363256784968	0.2150313152400835	0.2818371607515658	0.15657620041753653	0.1837160751565762	0.3089770354906054	0.10020876826722339	0.1419624217118998	0.3695198329853862	0.07515657620041753	0.325678496868476	0.18162839248434237	0.07724425887265135	0.23173277661795408	0.24217118997912318	0.12317327766179541	0.13987473903966596	0.3089770354906054	0.19832985386221294	0.24008350730688935	0.20250521920668058	0.1732776617954071	0.21085594989561587	0.23382045929018788	0.18997912317327767	0.23799582463465555	0.16701461377870563	0.20876826722338204	0.162839248434238	0.022964509394572025	0.15657620041753653	0.18997912317327767	0.24843423799582465	0.19832985386221294	0.21920668058455114	0.2359081419624217	0.19624217118997914"
"sp|P25336|MSH3_YEAST	0.21238938053097345	0.25172074729596855	0.21140609636184857	0.22713864306784662	0.24090462143559488	0.18190757128810225	0.20452310717797442	0.3028515240904621	0.119960668633235	0.1504424778761062	0.3647984267453294	0.12192723697148476	0.336283185840708	0.1592920353982301	0.0688298918387414	0.18977384464110128	0.3166175024582104	0.14847590953785644	0.12094395280235988	0.34316617502458213	0.15240904621435594	0.2694198623402163	0.15732546705998032	0.22418879056047197	0.18190757128810225	0.3048180924287119	0.176007866273353	0.2635201573254671	0.14355948869223206	0.23795476892822026	0.19665683382497542	0.02753195673549656	0.1848574237954769	0.25073746312684364	0.22910521140609635	0.168141592920354	0.3028515240904621	0.2025565388397247	0.16125860373647985"
"sp|P32368|SAC1_YEAST	0.23633440514469453	0.2057877813504823	0.2170418006430868	0.24758842443729903	0.21061093247588425	0.21382636655948553	0.17363344051446947	0.2652733118971061	0.14308681672025725	0.19131832797427653	0.2958199356913183	0.14308681672025725	0.3295819935691318	0.14469453376205788	0.08681672025723473	0.2282958199356913	0.27491961414790994	0.12861736334405144	0.15916398713826366	0.28938906752411575	0.18488745980707397	0.25884244372990356	0.18006430868167203	0.1977491961414791	0.1832797427652733	0.25562700964630225	0.2090032154340836	0.2508038585209003	0.1495176848874598	0.2282958199356913	0.17684887459807075	0.02572347266881029	0.1752411575562701	0.2604501607717042	0.23633440514469453	0.17363344051446947	0.2797427652733119	0.21864951768488747	0.16237942122186494"
"sp|P69423|TATC_ECOLI	0.12840466926070038	0.10116731517509728	0.36186770428015563	0.19844357976653695	0.16342412451361868	0.3035019455252918	0.17509727626459143	0.2801556420233463	0.17120622568093385	0.13618677042801555	0.24124513618677043	0.19066147859922178	0.2918287937743191	0.10894941634241245	0.20233463035019456	0.13618677042801555	0.2178988326848249	0.2529182879377432	0.11284046692607004	0.20233463035019456	0.19844357976653695	0.31906614785992216	0.1556420233463035	0.17509727626459143	0.311284046692607	0.12062256809338522	0.11673151750972763	0.27626459143968873	0.12840466926070038	0.20233463035019456	0.07392996108949416	0.011673151750972763	0.11673151750972763	0.29571984435797666	0.1867704280155642	0.17898832684824903	0.14396887159533073	0.2918287937743191	0.08560311284046693"
"sp|P46136|YDDG_ECOLI	0.10616438356164383	0.07191780821917808	0.3835616438356164	0.18493150684931506	0.2636986301369863	0.22945205479452055	0.14383561643835616	0.3801369863013699	0.10616438356164383	0.11301369863013698	0.2568493150684932	0.22602739726027396	0.2979452054794521	0.136986301369863	0.17123287671232876	0.15753424657534246	0.1232876712328767	0.3458904109589041	0.09246575342465753	0.16095890410958905	0.273972602739726	0.3321917808219178	0.1780821917808219	0.1815068493150685	0.386986301369863	0.0958904109589041	0.0958904109589041	0.3150684931506849	0.1541095890410959	0.2054794520547945	0.07534246575342465	0.0	0.0410958904109589	0.2808219178082192	0.17465753424657535	0.19863013698630136	0.11986301369863013	0.3082191780821918	0.05821917808219178"
"sp|P0AAD8|TDCC_ECOLI	0.15384615384615385	0.09954751131221719	0.3665158371040724	0.17647058823529413	0.2579185520361991	0.2239819004524887	0.16289592760180996	0.34841628959276016	0.12895927601809956	0.12217194570135746	0.3031674208144796	0.18099547511312217	0.29411764705882354	0.17647058823529413	0.15610859728506787	0.17647058823529413	0.1583710407239819	0.3076923076923077	0.09276018099547512	0.2239819004524887	0.24660633484162897	0.3054298642533937	0.2239819004524887	0.15610859728506787	0.3597285067873303	0.1244343891402715	0.1334841628959276	0.28054298642533937	0.20361990950226244	0.17647058823529413	0.10633484162895927	0.01583710407239819	0.07918552036199095	0.27149321266968324	0.20588235294117646	0.1832579185520362	0.16063348416289594	0.3212669683257919	0.09276018099547512"
"sp|P24177|ACRD_ECOLI	0.1718146718146718	0.17471042471042472	0.2799227799227799	0.24517374517374518	0.21525096525096524	0.19787644787644787	0.19787644787644787	0.305019305019305	0.09845559845559845	0.19498069498069498	0.2808880308880309	0.18532818532818532	0.38706563706563707	0.10617760617760617	0.10038610038610038	0.16988416988416988	0.22297297297297297	0.22393822393822393	0.12644787644787644	0.2799227799227799	0.2133204633204633	0.2982625482625483	0.16505791505791506	0.16988416988416988	0.2702702702702703	0.19594594594594594	0.1525096525096525	0.2924710424710425	0.14575289575289574	0.1891891891891892	0.12065637065637065	0.0222007722007722	0.14092664092664092	0.2625482625482625	0.22972972972972974	0.16602316602316602	0.23648648648648649	0.26544401544401547	0.11003861003861004"
"sp|P0AFR2|DAUA_ECOLI	0.13620071684587814	0.15412186379928317	0.36917562724014336	0.18458781362007168	0.23476702508960573	0.22939068100358423	0.17204301075268819	0.34767025089605735	0.1057347670250896	0.14336917562724014	0.26881720430107525	0.2616487455197133	0.34946236559139787	0.16308243727598568	0.11648745519713262	0.15770609318996415	0.21863799283154123	0.2903225806451613	0.07706093189964158	0.23476702508960573	0.2777777777777778	0.34946236559139787	0.16308243727598568	0.13620071684587814	0.35663082437275984	0.17383512544802868	0.13440860215053763	0.3118279569892473	0.14336917562724014	0.15591397849462366	0.11648745519713262	0.008960573476702509	0.10215053763440861	0.2616487455197133	0.21863799283154123	0.16845878136200718	0.2060931899641577	0.27598566308243727	0.08422939068100359"
"sp|P69797|PTNAB_ECOLI	0.2267080745341615	0.21739130434782608	0.2080745341614907	0.2826086956521739	0.17080745341614906	0.21428571428571427	0.2701863354037267	0.2391304347826087	0.12732919254658384	0.18322981366459629	0.2795031055900621	0.16459627329192547	0.38509316770186336	0.10869565217391304	0.06521739130434782	0.2422360248447205	0.2453416149068323	0.16149068322981366	0.13354037267080746	0.2857142857142857	0.2080745341614907	0.27639751552795033	0.18944099378881987	0.15838509316770186	0.19875776397515527	0.2453416149068323	0.21739130434782608	0.3136645962732919	0.16459627329192547	0.18322981366459629	0.18012422360248448	0.040372670807453416	0.18944099378881987	0.2670807453416149	0.18012422360248448	0.19254658385093168	0.30745341614906835	0.18322981366459629	0.13664596273291926"
"sp|P76630|YGAZ_ECOLI	0.09836065573770492	0.10655737704918032	0.36885245901639346	0.21721311475409835	0.25	0.2459016393442623	0.15163934426229508	0.3729508196721312	0.09836065573770492	0.1598360655737705	0.24180327868852458	0.24180327868852458	0.3114754098360656	0.16393442622950818	0.16393442622950818	0.1598360655737705	0.14344262295081966	0.3237704918032787	0.08196721311475409	0.21311475409836064	0.26229508196721313	0.29918032786885246	0.18442622950819673	0.1557377049180328	0.3729508196721312	0.11065573770491803	0.0942622950819672	0.3073770491803279	0.1762295081967213	0.16393442622950818	0.0942622950819672	0.004098360655737705	0.06967213114754098	0.2540983606557377	0.21311475409836064	0.18032786885245902	0.12295081967213115	0.3237704918032787	0.08196721311475409"
"sp|P0AFJ7|PITA_ECOLI	0.13453815261044177	0.11847389558232932	0.3393574297188755	0.2389558232931727	0.21485943775100402	0.21686746987951808	0.1827309236947791	0.3152610441767068	0.11244979919678715	0.18674698795180722	0.23493975903614459	0.2389558232931727	0.36947791164658633	0.10843373493975904	0.10843373493975904	0.19076305220883535	0.1706827309236948	0.2791164658634538	0.08032128514056225	0.20481927710843373	0.27309236947791166	0.3092369477911647	0.17269076305220885	0.1706827309236948	0.321285140562249	0.15261044176706828	0.14056224899598393	0.3152610441767068	0.15461847389558234	0.18875502008032127	0.0963855421686747	0.01606425702811245	0.09236947791164658	0.23493975903614459	0.2389558232931727	0.16666666666666666	0.16666666666666666	0.28112449799196787	0.08634538152610442"
"sp|P03004|DNAA_ECOLI	0.24678111587982832	0.22103004291845493	0.21888412017167383	0.24034334763948498	0.2296137339055794	0.19098712446351931	0.19957081545064378	0.33905579399141633	0.06866952789699571	0.21888412017167383	0.27253218884120173	0.18454935622317598	0.351931330472103	0.1351931330472103	0.05793991416309013	0.24678111587982832	0.2510729613733906	0.18454935622317598	0.12660944206008584	0.30472103004291845	0.18240343347639484	0.3133047210300429	0.19527896995708155	0.1630901287553648	0.20815450643776823	0.24892703862660945	0.24034334763948498	0.30257510729613735	0.1759656652360515	0.18240343347639484	0.1888412017167382	0.034334763948497854	0.16738197424892703	0.24892703862660945	0.24248927038626608	0.12446351931330472	0.3197424892703863	0.1609442060085837	0.148068669527897"
"sp|P00550|PTM3C_ECOLI	0.15880503144654087	0.15723270440251572	0.2908805031446541	0.2641509433962264	0.2138364779874214	0.1949685534591195	0.2028301886792453	0.28144654088050314	0.1179245283018868	0.1650943396226415	0.25157232704402516	0.19968553459119498	0.36792452830188677	0.12421383647798742	0.11477987421383648	0.1761006289308176	0.21226415094339623	0.23270440251572327	0.0880503144654088	0.25	0.24213836477987422	0.3050314465408805	0.16981132075471697	0.16666666666666666	0.2783018867924528	0.17295597484276728	0.15566037735849056	0.29874213836477986	0.1509433962264151	0.18553459119496854	0.12421383647798742	0.025157232704402517	0.12578616352201258	0.24528301886792453	0.25471698113207547	0.1509433962264151	0.21540880503144655	0.2279874213836478	0.10062893081761007"
"sp|P0AGE4|SSTT_ECOLI	0.11380145278450363	0.12590799031476999	0.36077481840193704	0.22760290556900725	0.20581113801452786	0.22518159806295399	0.1937046004842615	0.3075060532687651	0.11380145278450363	0.13075060532687652	0.24939467312348668	0.24213075060532688	0.3099273607748184	0.15738498789346247	0.09927360774818401	0.13559322033898305	0.18159806295399517	0.3050847457627119	0.09200968523002422	0.18886198547215496	0.2784503631961259	0.36077481840193704	0.13801452784503632	0.14043583535108958	0.3583535108958838	0.13317191283292978	0.11138014527845036	0.3365617433414044	0.1234866828087167	0.1549636803874092	0.08958837772397095	0.012106537530266344	0.06537530266343826	0.2711864406779661	0.19128329297820823	0.19854721549636803	0.15254237288135594	0.25907990314769974	0.08716707021791767"
"sp|P0AD99|BRNQ_ECOLI	0.13926940639269406	0.07990867579908675	0.410958904109589	0.23059360730593606	0.20319634703196346	0.23515981735159816	0.15753424657534246	0.3127853881278539	0.10730593607305935	0.16210045662100456	0.2579908675799087	0.2328767123287671	0.3767123287671233	0.10730593607305935	0.15296803652968036	0.17123287671232876	0.1552511415525114	0.3264840182648402	0.0639269406392694	0.1963470319634703	0.2876712328767123	0.3470319634703196	0.1780821917808219	0.1461187214611872	0.3949771689497717	0.0958904109589041	0.13013698630136986	0.3401826484018265	0.15753424657534246	0.16666666666666666	0.0821917808219178	0.0045662100456621	0.0684931506849315	0.2876712328767123	0.1917808219178082	0.1689497716894977	0.1415525114155251	0.2922374429223744	0.0776255707762557"
"sp|P04395|3MG2_ECOLI	0.2491103202846975	0.18505338078291814	0.3238434163701068	0.2206405693950178	0.2704626334519573	0.21352313167259787	0.16725978647686832	0.36298932384341637	0.07829181494661921	0.17437722419928825	0.29537366548042704	0.2491103202846975	0.4128113879003559	0.1423487544483986	0.07829181494661921	0.27402135231316727	0.23843416370106763	0.2206405693950178	0.099644128113879	0.3202846975088968	0.23487544483985764	0.3487544483985765	0.22419928825622776	0.1494661921708185	0.31316725978647686	0.2313167259786477	0.22419928825622776	0.3238434163701068	0.18505338078291814	0.18861209964412812	0.17437722419928825	0.010676156583629894	0.15302491103202848	0.23843416370106763	0.20284697508896798	0.1601423487544484	0.3202846975088968	0.22419928825622776	0.11387900355871886"
"sp|P0ABI4|CORA_ECOLI	0.19047619047619047	0.273015873015873	0.19047619047619047	0.1873015873015873	0.2698412698412698	0.18412698412698414	0.13968253968253969	0.3619047619047619	0.07936507936507936	0.16825396825396827	0.32063492063492066	0.1619047619047619	0.38095238095238093	0.14603174603174604	0.08253968253968254	0.2	0.30793650793650795	0.1492063492063492	0.09841269841269841	0.37142857142857144	0.15555555555555556	0.2698412698412698	0.1492063492063492	0.24126984126984127	0.1873015873015873	0.29523809523809524	0.18095238095238095	0.25396825396825395	0.13333333333333333	0.2571428571428571	0.15555555555555556	0.022222222222222223	0.2253968253968254	0.25396825396825395	0.26031746031746034	0.11428571428571428	0.34285714285714286	0.1873015873015873	0.12063492063492064"
"sp|P0A8H3|ZUPT_ECOLI	0.1015625	0.078125	0.43359375	0.203125	0.29296875	0.22265625	0.17578125	0.390625	0.125	0.12109375	0.23046875	0.296875	0.35546875	0.1328125	0.1171875	0.11328125	0.14453125	0.3671875	0.09375	0.1640625	0.32421875	0.39453125	0.1796875	0.13671875	0.44140625	0.0859375	0.109375	0.35546875	0.15625	0.16015625	0.0546875	0.0078125	0.078125	0.2421875	0.26171875	0.1796875	0.08984375	0.3125	0.08984375"
